id,units
44_89_2014-07-11,0.0
44_90_2014-07-11,0.0
44_91_2014-07-11,0.0
44_92_2014-07-11,0.0
44_93_2014-07-11,1.1768887310381206
44_94_2014-07-11,0.5827896823103693
44_95_2014-07-11,0.0
44_96_2014-07-11,0.0
44_97_2014-07-11,0.0
44_98_2014-07-11,0.0
44_99_2014-07-11,0.0
44_100_2014-07-11,0.0
44_101_2014-07-11,0.0
44_102_2014-07-11,0.0
44_103_2014-07-11,0.0
44_104_2014-07-11,0.0
44_105_2014-07-11,0.0
44_106_2014-07-11,0.0
44_107_2014-07-11,0.0
44_108_2014-07-11,0.0
44_109_2014-07-11,0.0
44_110_2014-07-11,0.0
44_111_2014-07-11,0.0
44_1_2014-07-12,0.0
44_2_2014-07-12,0.0
44_3_2014-07-12,0.0
44_4_2014-07-12,0.0
44_5_2014-07-12,38.99637934059104
44_6_2014-07-12,0.0
44_7_2014-07-12,0.0
44_8_2014-07-12,0.0
44_9_2014-07-12,0.0
44_10_2014-07-12,0.0
44_11_2014-07-12,0.0
44_12_2014-07-12,0.0
44_13_2014-07-12,0.0
44_14_2014-07-12,0.0
44_15_2014-07-12,0.0
44_16_2014-07-12,0.0
44_17_2014-07-12,0.0
44_18_2014-07-12,0.0
44_19_2014-07-12,0.0
44_20_2014-07-12,0.0
44_21_2014-07-12,0.0
44_22_2014-07-12,0.0
44_23_2014-07-12,0.0
44_24_2014-07-12,0.0
44_25_2014-07-12,0.0
44_26_2014-07-12,0.0
44_27_2014-07-12,0.0
44_28_2014-07-12,0.0
44_29_2014-07-12,0.0
44_30_2014-07-12,0.0
44_31_2014-07-12,0.0
44_32_2014-07-12,0.0
44_33_2014-07-12,0.0
44_34_2014-07-12,0.0
44_35_2014-07-12,0.0
44_36_2014-07-12,0.0
44_37_2014-07-12,0.0
44_38_2014-07-12,0.0
44_39_2014-07-12,0.0
44_40_2014-07-12,0.0
44_41_2014-07-12,0.0
44_42_2014-07-12,0.0
44_43_2014-07-12,0.0
44_44_2014-07-12,0.0
44_45_2014-07-12,0.0
44_46_2014-07-12,0.0
44_47_2014-07-12,0.0
44_48_2014-07-12,0.0
44_49_2014-07-12,0.0
44_50_2014-07-12,0.0
44_51_2014-07-12,0.0
44_52_2014-07-12,0.0
44_53_2014-07-12,0.0
44_54_2014-07-12,0.0
44_55_2014-07-12,0.0
44_56_2014-07-12,0.0
44_57_2014-07-12,0.0
44_58_2014-07-12,0.0
44_59_2014-07-12,0.0
44_60_2014-07-12,0.0
44_61_2014-07-12,0.0
44_62_2014-07-12,0.490339494352126
44_63_2014-07-12,0.0
44_64_2014-07-12,0.0
44_65_2014-07-12,0.0
44_66_2014-07-12,0.0
44_67_2014-07-12,0.0
44_68_2014-07-12,65.4481722379329
44_69_2014-07-12,0.0
44_70_2014-07-12,0.0
44_71_2014-07-12,0.0
44_72_2014-07-12,0.0
44_73_2014-07-12,0.0
44_74_2014-07-12,0.0
44_75_2014-07-12,0.0
44_76_2014-07-12,0.0
44_77_2014-07-12,0.0
44_78_2014-07-12,0.0
44_79_2014-07-12,0.0
44_80_2014-07-12,0.0
44_81_2014-07-12,0.0
44_82_2014-07-12,0.0
44_83_2014-07-12,0.0
44_84_2014-07-12,0.0
44_85_2014-07-12,0.0
44_86_2014-07-12,0.0
44_87_2014-07-12,0.0
44_88_2014-07-12,0.0
44_89_2014-07-12,0.0
44_90_2014-07-12,0.0
44_91_2014-07-12,0.0
44_92_2014-07-12,0.0
44_93_2014-07-12,1.1148574617860487
44_94_2014-07-12,1.0173633322130664
44_95_2014-07-12,0.0
44_96_2014-07-12,0.0
44_97_2014-07-12,0.0
44_98_2014-07-12,0.0
44_99_2014-07-12,0.0
44_100_2014-07-12,0.0
44_101_2014-07-12,0.0
44_102_2014-07-12,0.0
44_103_2014-07-12,0.0
44_104_2014-07-12,0.0
44_105_2014-07-12,0.0
44_106_2014-07-12,0.0
44_107_2014-07-12,0.0
44_108_2014-07-12,0.0
44_109_2014-07-12,0.0
44_110_2014-07-12,0.0
44_111_2014-07-12,0.0
44_1_2014-07-13,0.0
44_2_2014-07-13,0.0
44_3_2014-07-13,0.0
44_4_2014-07-13,0.0
44_5_2014-07-13,42.473995138730466
44_6_2014-07-13,0.0
44_7_2014-07-13,0.0
44_8_2014-07-13,0.0
44_9_2014-07-13,0.0
44_10_2014-07-13,0.0
44_11_2014-07-13,0.0
44_12_2014-07-13,0.0
44_13_2014-07-13,0.0
44_14_2014-07-13,0.0
44_15_2014-07-13,0.0
44_16_2014-07-13,0.0
44_17_2014-07-13,0.0
44_18_2014-07-13,0.0
44_19_2014-07-13,0.0
44_20_2014-07-13,0.0
44_21_2014-07-13,0.0
44_22_2014-07-13,0.0
44_23_2014-07-13,0.0
44_24_2014-07-13,0.0
44_25_2014-07-13,0.0
44_26_2014-07-13,0.0
44_27_2014-07-13,0.0
44_28_2014-07-13,0.0
44_29_2014-07-13,0.0
44_30_2014-07-13,0.0
44_31_2014-07-13,0.0
44_32_2014-07-13,0.0
44_33_2014-07-13,0.0
44_34_2014-07-13,0.0
44_35_2014-07-13,0.0
44_36_2014-07-13,0.0
44_37_2014-07-13,0.0
44_38_2014-07-13,0.0
44_39_2014-07-13,0.0
44_40_2014-07-13,0.0
44_41_2014-07-13,0.0
44_42_2014-07-13,0.0
44_43_2014-07-13,0.0
44_44_2014-07-13,0.0
44_45_2014-07-13,0.0
44_46_2014-07-13,0.0
44_47_2014-07-13,0.0
44_48_2014-07-13,0.0
44_49_2014-07-13,0.0
44_50_2014-07-13,0.0
44_51_2014-07-13,0.0
44_52_2014-07-13,0.0
44_53_2014-07-13,0.0
44_54_2014-07-13,0.0
44_55_2014-07-13,0.0
44_56_2014-07-13,0.0
44_57_2014-07-13,0.0
44_58_2014-07-13,0.0
44_59_2014-07-13,0.0
44_60_2014-07-13,0.0
44_61_2014-07-13,0.0
44_62_2014-07-13,0.5443575629338508
44_63_2014-07-13,0.0
44_64_2014-07-13,0.0
44_65_2014-07-13,0.0
44_66_2014-07-13,0.0
44_67_2014-07-13,0.0
44_68_2014-07-13,66.50329980384072
44_69_2014-07-13,0.0
44_70_2014-07-13,0.0
44_71_2014-07-13,0.0
44_72_2014-07-13,0.0
44_73_2014-07-13,0.0
44_74_2014-07-13,0.0
44_75_2014-07-13,0.0
44_76_2014-07-13,0.0
44_77_2014-07-13,0.0
44_78_2014-07-13,0.0
44_79_2014-07-13,0.0
44_80_2014-07-13,0.0
44_81_2014-07-13,0.0
44_82_2014-07-13,0.0
44_83_2014-07-13,0.0
44_84_2014-07-13,0.0
44_85_2014-07-13,0.0
44_86_2014-07-13,0.0
44_87_2014-07-13,0.0
44_88_2014-07-13,0.0
44_89_2014-07-13,0.0
44_90_2014-07-13,0.0
44_91_2014-07-13,0.0
44_92_2014-07-13,0.0
44_93_2014-07-13,0.8017320573579363
44_94_2014-07-13,1.0047452479284082
44_95_2014-07-13,0.0
44_96_2014-07-13,0.0
44_97_2014-07-13,0.0
44_98_2014-07-13,0.0
44_99_2014-07-13,0.0
44_100_2014-07-13,0.0
44_101_2014-07-13,0.0
44_102_2014-07-13,0.0
44_103_2014-07-13,0.0
44_104_2014-07-13,0.0
44_105_2014-07-13,0.0
44_106_2014-07-13,0.0
44_107_2014-07-13,0.0
44_108_2014-07-13,0.0
44_109_2014-07-13,0.0
44_110_2014-07-13,0.0
44_111_2014-07-13,0.0
44_1_2014-07-14,0.0
44_2_2014-07-14,0.0
44_3_2014-07-14,0.0
44_4_2014-07-14,0.0
44_5_2014-07-14,35.820616139565104
44_6_2014-07-14,0.0
44_7_2014-07-14,0.0
44_8_2014-07-14,0.0
44_9_2014-07-14,0.0
44_10_2014-07-14,0.0
44_11_2014-07-14,0.0
44_12_2014-07-14,0.0
44_13_2014-07-14,0.0
44_14_2014-07-14,0.0
44_15_2014-07-14,0.0
44_16_2014-07-14,0.0
44_17_2014-07-14,0.0
44_18_2014-07-14,0.0
44_19_2014-07-14,0.0
44_20_2014-07-14,0.0
44_21_2014-07-14,0.0
44_22_2014-07-14,0.0
44_23_2014-07-14,0.0
44_24_2014-07-14,0.0
44_25_2014-07-14,0.0
44_26_2014-07-14,0.0
44_27_2014-07-14,0.0
44_28_2014-07-14,0.0
44_29_2014-07-14,0.0
44_30_2014-07-14,0.0
44_31_2014-07-14,0.0
44_32_2014-07-14,0.0
44_33_2014-07-14,0.0
44_34_2014-07-14,0.0
44_35_2014-07-14,0.0
44_36_2014-07-14,0.0
44_37_2014-07-14,0.0
44_38_2014-07-14,0.0
44_39_2014-07-14,0.0
44_40_2014-07-14,0.0
44_41_2014-07-14,0.0
44_42_2014-07-14,0.0
44_43_2014-07-14,0.0
44_44_2014-07-14,0.0
44_45_2014-07-14,0.0
44_46_2014-07-14,0.0
44_47_2014-07-14,0.0
44_48_2014-07-14,0.0
44_49_2014-07-14,0.0
44_50_2014-07-14,0.0
44_51_2014-07-14,0.0
44_52_2014-07-14,0.0
44_53_2014-07-14,0.0
44_54_2014-07-14,0.0
44_55_2014-07-14,0.0
44_56_2014-07-14,0.0
44_57_2014-07-14,0.0
44_58_2014-07-14,0.0
44_59_2014-07-14,0.0
44_60_2014-07-14,0.0
44_61_2014-07-14,0.0
44_62_2014-07-14,0.4480288669827779
44_63_2014-07-14,0.0
44_64_2014-07-14,0.0
44_65_2014-07-14,0.0
44_66_2014-07-14,0.0
44_67_2014-07-14,0.0
44_68_2014-07-14,55.16367550573813
44_69_2014-07-14,0.0
44_70_2014-07-14,0.0
44_71_2014-07-14,0.0
44_72_2014-07-14,0.0
44_73_2014-07-14,0.0
44_74_2014-07-14,0.0
44_75_2014-07-14,0.0
44_76_2014-07-14,0.0
44_77_2014-07-14,0.0
44_78_2014-07-14,0.0
44_79_2014-07-14,0.0
44_80_2014-07-14,0.0
44_81_2014-07-14,0.0
44_82_2014-07-14,0.0
44_83_2014-07-14,0.0
44_84_2014-07-14,0.0
44_85_2014-07-14,0.0
44_86_2014-07-14,0.0
44_87_2014-07-14,0.0
44_88_2014-07-14,0.0
44_89_2014-07-14,0.0
44_90_2014-07-14,0.0
44_91_2014-07-14,0.0
44_92_2014-07-14,0.0
44_93_2014-07-14,0.5321077630275308
44_94_2014-07-14,0.8302242569253173
44_95_2014-07-14,0.0
44_96_2014-07-14,0.0
44_97_2014-07-14,0.0
44_98_2014-07-14,0.0
44_99_2014-07-14,0.0
44_100_2014-07-14,0.0
44_101_2014-07-14,0.0
44_102_2014-07-14,0.0
44_103_2014-07-14,0.0
44_104_2014-07-14,0.0
44_105_2014-07-14,0.0
44_106_2014-07-14,0.0
44_107_2014-07-14,0.0
44_108_2014-07-14,0.0
44_109_2014-07-14,0.0
44_110_2014-07-14,0.0
44_111_2014-07-14,0.0
44_1_2014-07-15,0.0
44_2_2014-07-15,0.0
44_3_2014-07-15,0.0
44_4_2014-07-15,0.0
44_5_2014-07-15,28.792398064422954
44_6_2014-07-15,0.0
44_7_2014-07-15,0.0
44_8_2014-07-15,0.0
44_9_2014-07-15,0.0
44_10_2014-07-15,0.0
44_11_2014-07-15,0.0
44_12_2014-07-15,0.0
44_13_2014-07-15,0.0
44_14_2014-07-15,0.0
44_15_2014-07-15,0.0
44_16_2014-07-15,0.0
44_17_2014-07-15,0.0
44_18_2014-07-15,0.0
44_19_2014-07-15,0.0
44_20_2014-07-15,0.0
44_21_2014-07-15,0.0
44_22_2014-07-15,0.0
44_23_2014-07-15,0.0
44_24_2014-07-15,0.0
44_25_2014-07-15,0.0
44_26_2014-07-15,0.0
44_27_2014-07-15,0.0
44_28_2014-07-15,0.0
44_29_2014-07-15,0.0
44_30_2014-07-15,0.0
44_31_2014-07-15,0.0
44_32_2014-07-15,0.0
44_33_2014-07-15,0.0
44_34_2014-07-15,0.0
44_35_2014-07-15,0.0
44_36_2014-07-15,0.0
44_37_2014-07-15,0.0
44_38_2014-07-15,0.0
44_39_2014-07-15,0.0
44_40_2014-07-15,0.0
44_41_2014-07-15,0.0
44_42_2014-07-15,0.0
44_43_2014-07-15,0.0
44_44_2014-07-15,0.0
44_45_2014-07-15,0.0
44_46_2014-07-15,0.0
44_47_2014-07-15,0.0
44_48_2014-07-15,0.0
44_49_2014-07-15,0.0
44_50_2014-07-15,0.0
44_51_2014-07-15,0.0
44_52_2014-07-15,0.0
44_53_2014-07-15,0.0
44_54_2014-07-15,0.0
44_55_2014-07-15,0.0
44_56_2014-07-15,0.0
44_57_2014-07-15,0.0
44_58_2014-07-15,0.0
44_59_2014-07-15,0.0
44_60_2014-07-15,0.0
44_61_2014-07-15,0.0
44_62_2014-07-15,0.4605841074567467
44_63_2014-07-15,0.0
44_64_2014-07-15,0.0
44_65_2014-07-15,0.0
44_66_2014-07-15,0.0
44_67_2014-07-15,0.0
44_68_2014-07-15,45.0064695286494
44_69_2014-07-15,0.0
44_70_2014-07-15,0.0
44_71_2014-07-15,0.0
44_72_2014-07-15,0.0
44_73_2014-07-15,0.0
44_74_2014-07-15,0.0
44_75_2014-07-15,0.0
44_76_2014-07-15,0.0
44_77_2014-07-15,0.0
44_78_2014-07-15,0.0
44_79_2014-07-15,0.0
44_80_2014-07-15,0.0
44_81_2014-07-15,0.0
44_82_2014-07-15,0.0
44_83_2014-07-15,0.0
44_84_2014-07-15,0.0
44_85_2014-07-15,0.0
44_86_2014-07-15,0.0
44_87_2014-07-15,0.0
44_88_2014-07-15,0.0
44_89_2014-07-15,0.0
44_90_2014-07-15,0.0
44_91_2014-07-15,0.0
44_92_2014-07-15,0.0
44_93_2014-07-15,0.9792510867601505
44_94_2014-07-15,0.7377017284201022
44_95_2014-07-15,0.0
44_96_2014-07-15,0.0
44_97_2014-07-15,0.0
44_98_2014-07-15,0.0
44_99_2014-07-15,0.0
44_100_2014-07-15,0.0
44_101_2014-07-15,0.0
44_102_2014-07-15,0.0
44_103_2014-07-15,0.0
44_104_2014-07-15,0.0
44_105_2014-07-15,0.0
44_106_2014-07-15,0.0
44_107_2014-07-15,0.0
44_108_2014-07-15,0.0
44_109_2014-07-15,0.0
44_110_2014-07-15,0.0
44_111_2014-07-15,0.0
44_1_2014-07-16,0.0
44_2_2014-07-16,0.0
44_3_2014-07-16,0.0
44_4_2014-07-16,0.0
44_5_2014-07-16,26.416442145468512
44_6_2014-07-16,0.0
44_7_2014-07-16,0.0
44_8_2014-07-16,0.0
44_9_2014-07-16,0.0
44_10_2014-07-16,0.0
44_11_2014-07-16,0.0
44_12_2014-07-16,0.0
44_13_2014-07-16,0.0
44_14_2014-07-16,0.0
44_15_2014-07-16,0.0
44_16_2014-07-16,0.0
44_17_2014-07-16,0.0
44_18_2014-07-16,0.0
44_19_2014-07-16,0.0
44_20_2014-07-16,0.0
44_21_2014-07-16,0.0
44_22_2014-07-16,0.0
44_23_2014-07-16,0.0
44_24_2014-07-16,0.0
44_25_2014-07-16,0.0
44_26_2014-07-16,0.0
44_27_2014-07-16,0.0
44_28_2014-07-16,0.0
44_29_2014-07-16,0.0
44_30_2014-07-16,0.0
44_31_2014-07-16,0.0
44_32_2014-07-16,0.0
44_33_2014-07-16,0.0
44_34_2014-07-16,0.0
44_35_2014-07-16,0.0
44_36_2014-07-16,0.0
44_37_2014-07-16,0.0
44_38_2014-07-16,0.0
44_39_2014-07-16,0.0
44_40_2014-07-16,0.0
44_41_2014-07-16,0.0
44_42_2014-07-16,0.0
44_43_2014-07-16,0.0
44_44_2014-07-16,0.0
44_45_2014-07-16,0.0
44_46_2014-07-16,0.0
44_47_2014-07-16,0.0
44_48_2014-07-16,0.0
44_49_2014-07-16,0.0
44_50_2014-07-16,0.0
44_51_2014-07-16,0.0
44_52_2014-07-16,0.0
44_53_2014-07-16,0.0
44_54_2014-07-16,0.0
44_55_2014-07-16,0.0
44_56_2014-07-16,0.0
44_57_2014-07-16,0.0
44_58_2014-07-16,0.0
44_59_2014-07-16,0.0
44_60_2014-07-16,0.0
44_61_2014-07-16,0.0
44_62_2014-07-16,0.2598553709970157
44_63_2014-07-16,0.0
44_64_2014-07-16,0.0
44_65_2014-07-16,0.0
44_66_2014-07-16,0.0
44_67_2014-07-16,0.0
44_68_2014-07-16,46.10914434600157
44_69_2014-07-16,0.0
44_70_2014-07-16,0.0
44_71_2014-07-16,0.0
44_72_2014-07-16,0.0
44_73_2014-07-16,0.0
44_74_2014-07-16,0.0
44_75_2014-07-16,0.0
44_76_2014-07-16,0.0
44_77_2014-07-16,0.0
44_78_2014-07-16,0.0
44_79_2014-07-16,0.0
44_80_2014-07-16,0.0
44_81_2014-07-16,0.0
44_82_2014-07-16,0.0
44_83_2014-07-16,0.0
44_84_2014-07-16,0.0
44_85_2014-07-16,0.0
44_86_2014-07-16,0.0
44_87_2014-07-16,0.0
44_88_2014-07-16,0.0
44_89_2014-07-16,0.0
44_90_2014-07-16,0.0
44_91_2014-07-16,0.0
44_92_2014-07-16,0.0
44_93_2014-07-16,1.2621495050190097
44_94_2014-07-16,0.734862872984889
44_95_2014-07-16,0.0
44_96_2014-07-16,0.0
44_97_2014-07-16,0.0
44_98_2014-07-16,0.0
44_99_2014-07-16,0.0
44_100_2014-07-16,0.0
44_101_2014-07-16,0.0
44_102_2014-07-16,0.0
44_103_2014-07-16,0.0
44_104_2014-07-16,0.0
44_105_2014-07-16,0.0
44_106_2014-07-16,0.0
44_107_2014-07-16,0.0
44_108_2014-07-16,0.0
44_109_2014-07-16,0.0
44_110_2014-07-16,0.0
44_111_2014-07-16,0.0
44_1_2014-07-17,0.0
44_2_2014-07-17,0.0
44_3_2014-07-17,0.0
44_4_2014-07-17,0.0
44_5_2014-07-17,25.578765955231443
44_6_2014-07-17,0.0
44_7_2014-07-17,0.0
44_8_2014-07-17,0.0
44_9_2014-07-17,0.0
44_10_2014-07-17,0.0
44_11_2014-07-17,0.0
44_12_2014-07-17,0.0
44_13_2014-07-17,0.0
44_14_2014-07-17,0.0
44_15_2014-07-17,0.0
44_16_2014-07-17,0.0
44_17_2014-07-17,0.0
44_18_2014-07-17,0.0
44_19_2014-07-17,0.0
44_20_2014-07-17,0.0
44_21_2014-07-17,0.0
44_22_2014-07-17,0.0
44_23_2014-07-17,0.0
44_24_2014-07-17,0.0
44_25_2014-07-17,0.0
44_26_2014-07-17,0.0
44_27_2014-07-17,0.0
44_28_2014-07-17,0.0
44_29_2014-07-17,0.0
44_30_2014-07-17,0.0
44_31_2014-07-17,0.0
44_32_2014-07-17,0.0
44_33_2014-07-17,0.0
44_34_2014-07-17,0.0
44_35_2014-07-17,0.0
44_36_2014-07-17,0.0
44_37_2014-07-17,0.0
44_38_2014-07-17,0.0
44_39_2014-07-17,0.0
44_40_2014-07-17,0.0
44_41_2014-07-17,0.0
44_42_2014-07-17,0.0
44_43_2014-07-17,0.0
44_44_2014-07-17,0.0
44_45_2014-07-17,0.0
44_46_2014-07-17,0.0
44_47_2014-07-17,0.0
44_48_2014-07-17,0.0
44_49_2014-07-17,0.0
44_50_2014-07-17,0.0
44_51_2014-07-17,0.0
44_52_2014-07-17,0.0
44_53_2014-07-17,0.0
44_54_2014-07-17,0.0
44_55_2014-07-17,0.0
44_56_2014-07-17,0.0
44_57_2014-07-17,0.0
44_58_2014-07-17,0.0
44_59_2014-07-17,0.0
44_60_2014-07-17,0.0
44_61_2014-07-17,0.0
44_62_2014-07-17,0.33258530046713175
44_63_2014-07-17,0.0
44_64_2014-07-17,0.0
44_65_2014-07-17,0.0
44_66_2014-07-17,0.0
44_67_2014-07-17,0.0
44_68_2014-07-17,50.61507357223234
44_69_2014-07-17,0.0
44_70_2014-07-17,0.0
44_71_2014-07-17,0.0
44_72_2014-07-17,0.0
44_73_2014-07-17,0.0
44_74_2014-07-17,0.0
44_75_2014-07-17,0.0
44_76_2014-07-17,0.0
44_77_2014-07-17,0.0
44_78_2014-07-17,0.0
44_79_2014-07-17,0.0
44_80_2014-07-17,0.0
44_81_2014-07-17,0.0
44_82_2014-07-17,0.0
44_83_2014-07-17,0.0
44_84_2014-07-17,0.0
44_85_2014-07-17,0.0
44_86_2014-07-17,0.0
44_87_2014-07-17,0.0
44_88_2014-07-17,0.0
44_89_2014-07-17,0.0
44_90_2014-07-17,0.0
44_91_2014-07-17,0.0
44_92_2014-07-17,0.0
44_93_2014-07-17,1.0984098678520948
44_94_2014-07-17,0.6391476529632805
44_95_2014-07-17,0.0
44_96_2014-07-17,0.0
44_97_2014-07-17,0.0
44_98_2014-07-17,0.0
44_99_2014-07-17,0.0
44_100_2014-07-17,0.0
44_101_2014-07-17,0.0
44_102_2014-07-17,0.0
44_103_2014-07-17,0.0
44_104_2014-07-17,0.0
44_105_2014-07-17,0.0
44_106_2014-07-17,0.0
44_107_2014-07-17,0.0
44_108_2014-07-17,0.0
44_109_2014-07-17,0.0
44_110_2014-07-17,0.0
44_111_2014-07-17,0.0
44_1_2014-07-18,0.0
44_2_2014-07-18,0.0
44_3_2014-07-18,0.0
44_4_2014-07-18,0.0
44_5_2014-07-18,35.01062155996784
44_6_2014-07-18,0.0
44_7_2014-07-18,0.0
44_8_2014-07-18,0.0
44_9_2014-07-18,0.0
44_10_2014-07-18,0.0
44_11_2014-07-18,0.0
44_12_2014-07-18,0.0
44_13_2014-07-18,0.0
44_14_2014-07-18,0.0
44_15_2014-07-18,0.0
44_16_2014-07-18,0.0
44_17_2014-07-18,0.0
44_18_2014-07-18,0.0
44_19_2014-07-18,0.0
44_20_2014-07-18,0.0
44_21_2014-07-18,0.0
44_22_2014-07-18,0.0
44_23_2014-07-18,0.0
44_24_2014-07-18,0.0
44_25_2014-07-18,0.0
44_26_2014-07-18,0.0
44_27_2014-07-18,0.0
44_28_2014-07-18,0.0
44_29_2014-07-18,0.0
44_30_2014-07-18,0.0
44_31_2014-07-18,0.0
44_32_2014-07-18,0.0
44_33_2014-07-18,0.0
44_34_2014-07-18,0.0
44_35_2014-07-18,0.0
44_36_2014-07-18,0.0
44_37_2014-07-18,0.0
44_38_2014-07-18,0.0
44_39_2014-07-18,0.0
44_40_2014-07-18,0.0
44_41_2014-07-18,0.0
44_42_2014-07-18,0.0
44_43_2014-07-18,0.0
44_44_2014-07-18,0.0
44_45_2014-07-18,0.0
44_46_2014-07-18,0.0
44_47_2014-07-18,0.0
44_48_2014-07-18,0.0
44_49_2014-07-18,0.0
44_50_2014-07-18,0.0
44_51_2014-07-18,0.0
44_52_2014-07-18,0.0
44_53_2014-07-18,0.0
44_54_2014-07-18,0.0
44_55_2014-07-18,0.0
44_56_2014-07-18,0.0
44_57_2014-07-18,0.0
44_58_2014-07-18,0.0
44_59_2014-07-18,0.0
44_60_2014-07-18,0.0
44_61_2014-07-18,0.0
44_62_2014-07-18,0.4064487846348659
44_63_2014-07-18,0.0
44_64_2014-07-18,0.0
44_65_2014-07-18,0.0
44_66_2014-07-18,0.0
44_67_2014-07-18,0.0
44_68_2014-07-18,50.06205796599336
44_69_2014-07-18,0.0
44_70_2014-07-18,0.0
44_71_2014-07-18,0.0
44_72_2014-07-18,0.0
44_73_2014-07-18,0.0
44_74_2014-07-18,0.0
44_75_2014-07-18,0.0
44_76_2014-07-18,0.0
44_77_2014-07-18,0.0
44_78_2014-07-18,0.0
44_79_2014-07-18,0.0
44_80_2014-07-18,0.0
44_81_2014-07-18,0.0
44_82_2014-07-18,0.0
44_83_2014-07-18,0.0
44_84_2014-07-18,0.0
44_85_2014-07-18,0.0
44_86_2014-07-18,0.0
44_87_2014-07-18,0.0
44_88_2014-07-18,0.0
44_89_2014-07-18,0.0
44_90_2014-07-18,0.0
44_91_2014-07-18,0.0
44_92_2014-07-18,0.0
44_93_2014-07-18,1.1768887310381206
44_94_2014-07-18,0.5827896823103693
44_95_2014-07-18,0.0
44_96_2014-07-18,0.0
44_97_2014-07-18,0.0
44_98_2014-07-18,0.0
44_99_2014-07-18,0.0
44_100_2014-07-18,0.0
44_101_2014-07-18,0.0
44_102_2014-07-18,0.0
44_103_2014-07-18,0.0
44_104_2014-07-18,0.0
44_105_2014-07-18,0.0
44_106_2014-07-18,0.0
44_107_2014-07-18,0.0
44_108_2014-07-18,0.0
44_109_2014-07-18,0.0
44_110_2014-07-18,0.0
44_111_2014-07-18,0.0
44_1_2014-07-19,0.0
44_2_2014-07-19,0.0
44_3_2014-07-19,0.0
44_4_2014-07-19,0.0
44_5_2014-07-19,38.99637934059104
44_6_2014-07-19,0.0
44_7_2014-07-19,0.0
44_8_2014-07-19,0.0
44_9_2014-07-19,0.0
44_10_2014-07-19,0.0
44_11_2014-07-19,0.0
44_12_2014-07-19,0.0
44_13_2014-07-19,0.0
44_14_2014-07-19,0.0
44_15_2014-07-19,0.0
44_16_2014-07-19,0.0
44_17_2014-07-19,0.0
44_18_2014-07-19,0.0
44_19_2014-07-19,0.0
44_20_2014-07-19,0.0
44_21_2014-07-19,0.0
44_22_2014-07-19,0.0
44_23_2014-07-19,0.0
44_24_2014-07-19,0.0
44_25_2014-07-19,0.0
44_26_2014-07-19,0.0
44_27_2014-07-19,0.0
44_28_2014-07-19,0.0
44_29_2014-07-19,0.0
44_30_2014-07-19,0.0
44_31_2014-07-19,0.0
44_32_2014-07-19,0.0
44_33_2014-07-19,0.0
44_34_2014-07-19,0.0
44_35_2014-07-19,0.0
44_36_2014-07-19,0.0
44_37_2014-07-19,0.0
44_38_2014-07-19,0.0
44_39_2014-07-19,0.0
44_40_2014-07-19,0.0
44_41_2014-07-19,0.0
44_42_2014-07-19,0.0
44_43_2014-07-19,0.0
44_44_2014-07-19,0.0
44_45_2014-07-19,0.0
44_46_2014-07-19,0.0
44_47_2014-07-19,0.0
44_48_2014-07-19,0.0
44_49_2014-07-19,0.0
44_50_2014-07-19,0.0
44_51_2014-07-19,0.0
44_52_2014-07-19,0.0
44_53_2014-07-19,0.0
44_54_2014-07-19,0.0
44_55_2014-07-19,0.0
44_56_2014-07-19,0.0
44_57_2014-07-19,0.0
44_58_2014-07-19,0.0
44_59_2014-07-19,0.0
44_60_2014-07-19,0.0
44_61_2014-07-19,0.0
44_62_2014-07-19,0.490339494352126
44_63_2014-07-19,0.0
44_64_2014-07-19,0.0
44_65_2014-07-19,0.0
44_66_2014-07-19,0.0
44_67_2014-07-19,0.0
44_68_2014-07-19,65.4481722379329
44_69_2014-07-19,0.0
44_70_2014-07-19,0.0
44_71_2014-07-19,0.0
44_72_2014-07-19,0.0
44_73_2014-07-19,0.0
44_74_2014-07-19,0.0
44_75_2014-07-19,0.0
44_76_2014-07-19,0.0
44_77_2014-07-19,0.0
44_78_2014-07-19,0.0
44_79_2014-07-19,0.0
44_80_2014-07-19,0.0
44_81_2014-07-19,0.0
44_82_2014-07-19,0.0
44_83_2014-07-19,0.0
44_84_2014-07-19,0.0
44_85_2014-07-19,0.0
44_86_2014-07-19,0.0
44_87_2014-07-19,0.0
44_88_2014-07-19,0.0
44_89_2014-07-19,0.0
44_90_2014-07-19,0.0
44_91_2014-07-19,0.0
44_92_2014-07-19,0.0
44_93_2014-07-19,1.1148574617860487
44_94_2014-07-19,1.0173633322130664
44_95_2014-07-19,0.0
44_96_2014-07-19,0.0
44_97_2014-07-19,0.0
44_98_2014-07-19,0.0
44_99_2014-07-19,0.0
44_100_2014-07-19,0.0
44_101_2014-07-19,0.0
44_102_2014-07-19,0.0
44_103_2014-07-19,0.0
44_104_2014-07-19,0.0
44_105_2014-07-19,0.0
44_106_2014-07-19,0.0
44_107_2014-07-19,0.0
44_108_2014-07-19,0.0
44_109_2014-07-19,0.0
44_110_2014-07-19,0.0
44_111_2014-07-19,0.0
44_1_2014-07-20,0.0
44_2_2014-07-20,0.0
44_3_2014-07-20,0.0
44_4_2014-07-20,0.0
44_5_2014-07-20,42.473995138730466
44_6_2014-07-20,0.0
44_7_2014-07-20,0.0
44_8_2014-07-20,0.0
44_9_2014-07-20,0.0
